customer_id,scoring_date,campaign_id,region,preferred_channel,loyalty_tier,customer_tenure_days,recency_days,orders_180d,spend_180d,average_order_value_180d,email_open_rate_90d,email_click_rate_90d,site_sessions_30d,prior_campaigns_12m,prior_campaign_responses_12m,days_since_last_campaign,discount_share_180d,margin_rate_180d,marketing_consent,contact_suppressed,responded_within_14d,response_order_value_14d,opened_current_campaign,clicked_current_campaign,response_probability_generator_only
HP003217,2025-09-01,RET-202509,SOUTH,EMAIL,PLUS,318,15,5,543.1,109.81,0.301,0.1121,3,8,2,14,0.5173,0.3912,1,0,0,0.0,0,0,0.099373
HP004581,2026-08-01,RET-202608,WEST,SMS,PREMIUM,1502,2,3,105.13,32.18,0.803,0.3947,4,12,2,48,0.1513,0.4243,1,0,0,0.0,1,1,0.146213
HP000324,2026-07-01,RET-202607,NORTHEAST,PUSH,STANDARD,2008,6,0,0.0,53.57,0.1391,0.0141,2,11,0,133,0.0736,0.4347,1,0,0,0.0,1,0,0.039408
HP005323,2025-12-01,RET-202512,MIDWEST,EMAIL,PREMIUM,1158,27,7,1175.72,180.11,0.8855,0.4018,2,12,2,39,0.7526,0.383,1,0,1,220.02,1,0,0.504125
HP003138,2025-12-01,RET-202512,SOUTH,EMAIL,PREMIUM,871,17,7,426.66,64.23,0.9267,0.5825,1,2,1,31,0.78,0.3625,1,0,0,0.0,1,0,0.348933
HP004401,2025-10-01,RET-202510,WEST,SMS,PLUS,1180,2,2,115.29,56.54,0.245,0.06,3,4,0,29,0.6299,0.4331,1,0,0,0.0,0,0,0.06712
HP003797,2026-04-01,RET-202604,SOUTH,EMAIL,PLUS,1633,2,1,56.6,49.9,,0.0588,0,12,1,28,0.5455,0.4035,1,0,0,0.0,0,0,0.056934
HP000053,2026-08-01,RET-202608,SOUTH,PUSH,PLUS,2110,83,3,345.28,120.63,,0.0122,1,6,0,51,0.2369,0.4469,1,0,0,0.0,0,0,0.021675
HP005568,2025-12-01,RET-202512,NORTHEAST,EMAIL,STANDARD,898,45,5,234.23,54.36,0.4448,0.1732,1,8,0,150,0.6179,0.407,1,0,0,0.0,1,0,0.076296
HP001412,2026-05-01,RET-202605,WEST,EMAIL,PREMIUM,544,14,7,601.92,77.55,0.7029,0.3119,7,5,1,30,0.0673,0.5068,1,0,0,0.0,1,1,0.308094
HP004983,2026-04-01,RET-202604,south,EMAIL,PLUS,979,82,3,142.25,53.18,0.1395,0.0152,0,4,1,29,0.5891,0.3995,1,0,0,0.0,0,0,0.032953
HP001222,2026-07-01,RET-202607,WEST,EMAIL,PLUS,408,22,0,0.0,63.73,0.0829,0.0181,1,8,0,5,0.3226,0.4441,1,0,0,0.0,0,0,0.038745
HP003451,2026-05-01,RET-202605,SOUTH,PUSH,STANDARD,1303,28,1,22.83,24.77,0.081,0.0077,1,2,0,21,0.2236,0.4728,1,0,0,0.0,0,0,0.033778
HP004629,2026-01-01,RET-202601,WEST,EMAIL,PLUS,1740,51,1,55.02,54.11,0.4557,0.1236,2,12,0,40,0.5021,0.4307,1,0,0,0.0,0,0,0.044988
HP001542,2026-05-01,RET-202605,MIDWEST,EMAIL,PREMIUM,1272,14,7,1133.21,165.63,0.3108,0.0885,1,10,1,7,0.7212,0.36,1,0,0,0.0,1,0,0.101603
HP002681,2025-09-01,RET-202509,MIDWEST,PUSH,PREMIUM,405,11,8,250.89,43.78,0.7665,0.3427,4,6,3,80,0.2722,0.4846,1,0,0,0.0,0,0,0.243023
HP001690,2026-08-01,RET-202608,WEST,EMAIL,PLUS,427,8,2,93.96,43.16,0.3509,0.1299,0,10,3,33,0.4797,0.3859,1,0,0,0.0,1,0,0.070894
HP000495,2026-05-01,RET-202605,SOUTH,SMS,STANDARD,572,32,0,0.0,65.67,0.4278,0.1084,4,6,1,22,0.7259,0.3926,1,0,0,0.0,1,0,0.056737
HP002859,2025-09-01,RET-202509,WEST,EMAIL,PREMIUM,1101,9,5,325.1,86.84,0.8424,0.3448,3,11,3,38,0.3044,0.4548,1,0,0,0.0,1,1,0.202478
HP003099,2025-09-01,RET-202509,WEST,EMAIL,STANDARD,843,15,1,58.87,48.44,0.1764,0.0315,4,2,0,35,0.3992,0.4152,1,0,0,0.0,0,0,0.058579
HP000212,2026-02-01,RET-202602,MIDWEST,EMAIL,STANDARD,1058,49,0,0.0,34.66,0.2454,0.0477,0,11,1,38,0.6878,0.3515,1,0,0,0.0,0,0,0.071373
HP004126,2026-05-01,RET-202605,MIDWEST,SMS,STANDARD,1985,2,3,298.0,105.09,0.8015,0.4934,7,4,1,38,0.4704,0.3963,1,0,0,0.0,1,0,0.164652
HP001079,2026-04-01,RET-202604,SOUTH,SMS,STANDARD,1150,78,1,20.46,17.03,0.6071,0.2081,3,8,2,90,0.19,0.4841,1,0,0,0.0,0,0,0.039246
HP001701,2026-02-01,RET-202602,WEST,SMS,STANDARD,578,96,1,64.04,58.35,0.0526,0.0047,1,11,1,18,0.6411,0.4023,1,0,0,0.0,0,0,0.022344
HP002881,2025-09-01,RET-202509,MIDWEST,EMAIL,PLUS,710,55,2,132.42,59.33,0.2637,0.0483,1,4,0,16,0.7121,0.3599,1,0,0,0.0,0,0,0.043565
HP003739,2026-02-01,RET-202602,WEST,EMAIL,STANDARD,1806,50,1,44.07,40.89,0.1007,0.0134,0,12,2,35,0.7002,0.3603,1,0,0,0.0,1,1,0.074537
HP000730,2026-02-01,RET-202602,SOUTH,SMS,PREMIUM,1267,3,3,153.0,53.33,0.2921,0.0946,1,9,1,67,0.6245,0.4143,1,0,0,0.0,1,0,0.088287
HP004603,2025-10-01,RET-202510,MIDWEST,EMAIL,PLUS,376,11,2,163.15,72.64,0.1928,0.0195,3,6,0,23,0.2399,0.4948,1,0,0,0.0,0,0,0.05818
HP002202,2025-10-01,RET-202510,WEST,EMAIL,STANDARD,519,24,0,0.0,38.73,0.5937,0.1435,2,12,1,40,0.234,0.4304,1,0,1,45.96,1,1,0.059876
HP003366,2026-05-01,RET-202605,MIDWEST,EMAIL,STANDARD,1455,87,0,0.0,26.94,0.4683,0.1063,3,2,0,169,0.1024,0.4776,1,0,1,28.76,1,0,0.025812
HP002195,2026-04-01,RET-202604,WEST,EMAIL,STANDARD,2128,40,1,62.88,70.6,0.2407,0.0525,0,2,0,104,0.5423,0.3957,1,0,1,63.31,0,0,0.036982
HP005179,2026-07-01,RET-202607,MIDWEST,EMAIL,PLUS,619,40,1,98.63,107.5,0.1241,,2,5,1,61,0.6806,0.3664,1,0,0,0.0,1,0,0.094087
HP004355,2025-12-01,RET-202512,SOUTH,EMAIL,STANDARD,244,6,0,0.0,44.19,0.7295,0.4242,0,9,1,40,0.5828,0.4313,1,0,0,0.0,0,0,0.132023
HP000874,2026-07-01,RET-202607,WEST,SMS,STANDARD,1227,9,1,39.74,47.29,0.1304,0.0326,1,9,3,34,0.6636,0.3438,1,0,0,0.0,0,0,0.118521
HP003057,2025-11-01,RET-202511,NORTHEAST,SMS,STANDARD,326,15,2,158.21,76.14,0.1557,0.0216,2,8,1,28,0.2957,0.4707,1,0,0,0.0,0,0,0.067482
HP004405,2026-01-01,RET-202601,MIDWEST,SMS,PLUS,327,35,4,183.06,38.78,0.4273,0.0988,4,4,0,49,0.0479,0.4574,1,0,0,0.0,0,0,0.048947
HP003579,2025-10-01,RET-202510,WEST,EMAIL,PLUS,198,17,3,328.41,87.55,0.7026,0.258,8,11,1,18,0.1405,0.4649,1,0,0,0.0,0,0,0.115889
HP004300,2026-01-01,RET-202601,MIDWEST,EMAIL,STANDARD,1358,5,5,429.97,85.69,0.6429,0.4031,1,4,1,58,0.7788,0.3567,1,0,0,0.0,0,0,0.288564
HP002377,2026-05-01,RET-202605,WEST,PUSH,PREMIUM,1937,14,3,138.45,46.84,0.5108,0.2051,3,9,1,67,0.4803,0.4123,1,0,0,0.0,1,0,0.112334
HP003961,2026-02-01,RET-202602,WEST,EMAIL,PLUS,1051,47,2,124.52,57.98,0.293,0.1134,1,10,3,67,0.6482,0.3738,1,0,0,0.0,0,0,0.112396
HP004633,2025-11-01,RET-202511,WEST,EMAIL,PLUS,529,1,8,679.02,80.08,0.5448,0.2472,5,11,4,108,0.6275,0.3304,1,0,0,0.0,1,0,0.342441
HP005881,2025-11-01,RET-202511,WEST,EMAIL,STANDARD,126,57,0,0.0,60.81,0.0864,0.0136,1,3,0,27,0.6335,0.3702,1,0,0,0.0,0,0,0.063195
HP001010,2025-09-01,RET-202509,NORTHEAST,SMS,PLUS,580,16,1,57.32,48.56,0.7494,0.3399,4,7,2,31,0.5492,0.3813,1,0,0,0.0,1,1,0.126935
HP001324,2025-12-01,RET-202512,WEST,PUSH,STANDARD,1114,26,3,167.75,51.43,0.8531,0.5324,8,7,5,40,0.6843,0.3833,1,0,1,78.16,1,0,0.475733
HP004398,2025-11-01,RET-202511,WEST,EMAIL,STANDARD,283,34,1,42.51,39.71,0.1411,0.0356,0,2,0,8,0.8227,0.3478,1,0,0,0.0,1,0,0.081181
HP000953,2026-02-01,RET-202602,WEST,EMAIL,STANDARD,700,20,3,101.6,32.86,0.0581,0.0036,0,3,0,36,0.0914,0.4481,1,0,0,0.0,0,0,0.040077
HP000999,2025-09-01,RET-202509,WEST,EMAIL,PREMIUM,275,33,4,290.17,72.34,0.1689,0.0275,4,2,0,32,0.186,0.4478,1,0,0,0.0,0,0,0.067221
HP004354,2026-01-01,RET-202601,MIDWEST,EMAIL,STANDARD,2018,15,0,0.0,36.02,0.5767,0.1493,2,6,0,40,0.1849,0.4333,1,0,0,0.0,1,0,0.057407
HP001062,2026-07-01,RET-202607,WEST,SMS,PLUS,1221,32,3,360.57,112.14,0.1555,0.0378,0,11,1,43,0.7764,0.3699,1,0,0,0.0,0,0,0.081569
HP004944,2026-07-01,RET-202607,WEST,EMAIL,STANDARD,563,92,2,132.09,72.5,0.0767,0.0074,1,4,0,30,0.3318,0.4327,1,0,0,0.0,0,0,0.021693
HP005886,2025-09-01,RET-202509,SOUTH,SMS,PLUS,1657,1,4,428.89,98.4,0.3056,0.1013,2,12,3,13,0.1871,0.4997,1,0,0,0.0,0,0,0.040103
HP001490,2026-03-01,RET-202603,WEST,PUSH,STANDARD,870,22,3,218.89,80.72,0.2981,0.1176,3,8,3,63,0.3088,0.4559,1,0,0,0.0,0,0,0.073845
HP003791,2026-07-01,RET-202607,MIDWEST,PUSH,PLUS,1804,12,3,235.23,76.87,0.6252,0.2415,1,3,1,23,0.1987,0.4334,1,0,1,50.9,0,0,0.098417
HP005235,2026-03-01,RET-202603,SOUTH,EMAIL,PLUS,1423,78,3,258.71,102.59,0.4021,0.1064,1,12,1,108,0.7992,0.3677,1,0,0,0.0,0,0,0.078745
HP002435,2025-12-01,RET-202512,WEST,EMAIL,PREMIUM,1942,1,5,243.21,53.4,0.7233,0.4299,7,6,2,34,0.5071,0.4355,1,0,1,30.78,1,1,0.399908
HP000843,2026-04-01,RET-202604,NORTHEAST,SMS,STANDARD,834,31,1,49.67,45.21,0.2356,0.0342,1,9,1,18,0.1245,0.4465,1,0,0,0.0,1,0,0.038136
HP000273,2025-12-01,RET-202512,SOUTH,EMAIL,PREMIUM,361,2,8,797.1,102.78,0.3788,0.0817,2,8,1,52,0.2784,0.4533,1,0,1,67.66,0,0,0.272121
HP003027,2026-03-01,RET-202603,SOUTH,EMAIL,STANDARD,1521,8,1,59.34,62.79,0.4576,0.1018,2,10,1,67,0.3762,0.4521,1,0,0,0.0,0,0,0.068118
HP000598,2026-08-01,RET-202608,WEST,EMAIL,PLUS,766,7,1,39.47,42.84,0.4935,0.167,3,11,2,71,0.5328,0.4213,1,0,0,0.0,1,0,0.09823
HP000751,2026-02-01,RET-202602,SOUTH,EMAIL,PREMIUM,1257,7,2,97.93,48.46,0.406,0.1203,1,8,1,36,0.7284,0.3468,1,0,0,0.0,1,1,0.178918
HP005190,2026-05-01,RET-202605,MIDWEST,EMAIL,PLUS,497,10,2,112.05,57.55,0.4988,0.2635,3,4,2,41,0.616,0.3762,1,0,0,0.0,0,0,0.148996
HP002538,2026-01-01,RET-202601,SOUTH,PUSH,PLUS,884,28,4,364.42,85.87,0.0802,0.0125,1,8,1,13,0.6215,0.4191,1,0,0,0.0,0,0,0.053152
HP000164,2026-01-01,RET-202601,SOUTH,EMAIL,PLUS,444,20,3,206.13,61.52,0.1312,0.018,0,3,0,38,0.2277,0.4922,1,0,0,0.0,1,0,0.043867
HP001654,2026-02-01,RET-202602,WEST,SMS,PREMIUM,1733,16,1,82.53,81.22,0.1426,0.0252,1,3,0,10,0.7892,0.3754,1,0,0,0.0,0,0,0.061285
HP003471,2026-07-01,RET-202607,SOUTH,SMS,PREMIUM,1232,13,1,40.08,39.8,0.5401,0.1492,1,4,0,29,0.3671,0.4175,1,0,0,0.0,0,0,0.064326
HP003258,2026-05-01,RET-202605,SOUTH,EMAIL,PLUS,1508,10,4,326.95,91.37,0.5481,0.2926,4,6,4,32,0.8621,0.3812,1,0,0,0.0,0,0,0.345248
HP002092,2026-05-01,RET-202605,MIDWEST,PUSH,STANDARD,1176,55,0,0.0,32.63,0.2464,0.0495,0,3,0,29,0.611,0.3921,1,0,0,0.0,0,0,0.027261
HP000063,2025-10-01,RET-202510,NORTHEAST,PUSH,STANDARD,1974,32,2,71.1,28.3,0.1887,0.0266,3,2,0,13,0.0856,0.4915,1,0,0,0.0,0,0,0.040612
HP002095,2026-03-01,RET-202603,WEST,EMAIL,PLUS,476,6,3,167.66,56.58,0.4477,0.1484,0,9,1,27,0.5509,0.4427,1,0,0,0.0,0,0,0.072861
HP001530,2026-01-01,RET-202601,NORTHEAST,PUSH,PLUS,1612,6,3,164.82,54.15,0.3194,0.1093,2,10,2,40,0.5809,0.3542,1,0,0,0.0,0,0,0.07915
HP004590,2026-03-01,RET-202603,MIDWEST,EMAIL,PREMIUM,1938,29,3,280.19,111.54,0.1033,0.0112,2,3,0,50,0.1774,0.4969,1,0,0,0.0,0,0,0.055923
HP000478,2026-05-01,RET-202605,NORTHEAST,EMAIL,PLUS,1896,2,3,232.28,87.89,0.8089,0.5078,2,10,5,87,0.8231,0.3428,1,0,0,0.0,0,0,0.355703
HP000478,2026-06-01,RET-202606,NORTHEAST,EMAIL,PLUS,1926,5,1,37.92,36.45,0.4973,0.2976,4,4,3,24,0.691,0.4216,1,0,1,36.84,1,0,0.191702
HP002495,2025-10-01,RET-202510,WEST,SMS,STANDARD,605,88,2,170.77,80.71,0.3601,0.0643,3,3,0,36,0.6166,0.3744,1,0,0,0.0,0,0,0.030592
HP003455,2025-09-01,RET-202509,WEST,PUSH,PLUS,316,10,3,98.99,32.62,0.5501,0.1387,4,6,0,5,0.1678,0.4347,1,0,0,0.0,1,0,0.068614
HP002762,2026-07-01,RET-202607,MIDWEST,EMAIL,PLUS,867,9,2,240.27,96.98,0.6083,0.2376,5,5,2,72,0.5314,0.3675,1,0,0,0.0,1,0,0.140644
HP001090,2026-01-01,RET-202601,WEST,EMAIL,STANDARD,809,10,0,0.0,74.6,0.4458,0.1097,0,5,0,52,0.4479,0.4501,1,0,0,0.0,0,0,0.052352
HP004630,2026-07-01,RET-202607,WEST,SMS,STANDARD,681,9,3,413.06,131.98,0.5468,0.1251,4,6,1,90,0.1684,0.4789,1,0,0,0.0,0,0,0.070495
HP001406,2026-04-01,RET-202604,SOUTH,SMS,STANDARD,1304,53,1,46.66,52.9,0.0442,0.007,0,10,0,62,0.3626,0.444,1,0,0,0.0,0,0,0.024821
HP000717,2026-06-01,RET-202606,WEST,EMAIL,PLUS,1146,31,2,159.64,98.74,0.6893,0.4325,3,2,1,32,0.8094,0.3333,1,0,1,72.11,1,0,0.224447
HP005506,2026-04-01,RET-202604,NORTHEAST,SMS,STANDARD,2106,49,3,330.8,76.4,0.2841,0.0546,1,9,3,24,0.3513,0.4568,1,0,1,73.02,1,0,0.048462
HP002891,2026-02-01,RET-202602,NORTHEAST,SMS,PREMIUM,1894,1,5,502.55,102.2,0.857,0.5196,7,11,3,98,0.1973,0.4266,1,0,0,0.0,1,1,0.221337
HP000687,2026-08-01,RET-202608,MIDWEST,EMAIL,PLUS,1306,3,6,560.84,86.95,0.4352,,2,3,1,19,0.442,0.4336,1,0,0,0.0,1,0,0.11078
HP002523,2026-01-01,RET-202601,WEST,EMAIL,STANDARD,1945,12,1,39.35,47.4,0.5562,0.2483,1,9,2,36,0.6164,0.4038,1,0,0,0.0,0,0,0.108259
HP000504,2026-05-01,RET-202605,NORTHEAST,EMAIL,STANDARD,341,13,1,43.42,42.42,0.2355,0.026,0,9,0,46,0.2256,0.4553,1,0,0,0.0,0,0,0.041749
HP005199,2026-07-01,RET-202607,NORTHEAST,EMAIL,PLUS,2225,7,3,124.3,39.82,0.5001,0.0988,2,5,0,13,0.0686,0.4622,1,0,0,0.0,0,0,0.060922
HP002280,2025-11-01,RET-202511,MIDWEST,SMS,PLUS,543,74,2,219.37,112.64,0.1208,0.0197,2,2,0,80,0.2908,0.4197,1,0,0,0.0,0,0,0.033922
HP002617,2025-09-01,RET-202509,NORTHEAST,EMAIL,PLUS,1689,9,1,132.32,106.91,0.2385,0.0497,0,3,0,33,0.411,0.4632,1,0,0,0.0,1,0,0.051749
HP003656,2025-09-01,RET-202509,SOUTH,EMAIL,PLUS,727,9,2,85.34,38.1,0.8352,,4,4,0,26,0.2673,0.4302,1,0,0,0.0,1,0,0.121939
HP005340,2025-09-01,RET-202509,MIDWEST,EMAIL,PLUS,906,8,3,241.75,88.9,0.6637,0.2701,3,12,0,26,0.3739,0.4239,1,0,0,0.0,1,0,0.112565
HP004108,2026-08-01,RET-202608,MIDWEST,EMAIL,PLUS,610,58,2,79.53,38.52,0.0918,0.0176,2,6,0,34,0.1372,0.4537,1,0,0,0.0,1,0,0.029686
HP001707,2026-05-01,RET-202605,WEST,SMS,PLUS,1008,4,5,572.02,124.52,0.5188,0.1452,0,6,1,180,0.2168,0.4842,1,0,0,0.0,0,0,0.069157
HP003344,2026-07-01,RET-202607,NORTHEAST,EMAIL,PLUS,1778,10,2,190.59,83.77,0.1266,0.0116,0,2,0,48,0.164,0.4668,1,0,0,0.0,0,0,0.04143
HP001775,2026-02-01,RET-202602,SOUTH,EMAIL,PLUS,1052,17,1,103.53,106.21,0.4402,0.089,2,11,1,26,0.0919,0.5346,1,0,0,0.0,0,0,0.056543
HP001379,2025-10-01,RET-202510,WEST,EMAIL,PLUS,833,136,2,93.11,50.05,0.0815,0.0064,2,12,0,89,0.3574,0.363,1,0,0,0.0,0,0,0.016671
HP001504,2026-02-01,RET-202602,MIDWEST,EMAIL,PLUS,1726,25,1,85.42,78.05,0.2233,0.0352,0,7,0,13,0.3364,0.4591,1,0,0,0.0,1,0,0.040158
HP004062,2026-04-01,RET-202604,WEST,PUSH,STANDARD,2190,103,0,0.0,25.72,,0.0375,1,12,1,15,0.2982,0.4954,1,0,0,0.0,0,0,0.008965
HP005922,2026-04-01,RET-202604,MIDWEST,SMS,PREMIUM,1634,46,4,644.64,137.15,0.4105,0.1011,3,11,2,35,0.0862,0.4673,1,0,0,0.0,0,0,0.061596
HP005097,2026-03-01,RET-202603,SOUTH,SMS,STANDARD,1346,14,1,86.79,92.7,0.6845,0.2465,4,11,1,113,0.3189,0.4201,1,0,0,0.0,1,1,0.087433
HP002984,2026-04-01,RET-202604,WEST,EMAIL,STANDARD,432,68,1,79.45,64.82,0.2179,0.0166,1,11,0,53,0.0608,0.4846,1,0,0,0.0,1,0,0.025955
HP002360,2025-09-01,RET-202509,NORTHEAST,SMS,PLUS,1649,17,6,407.84,67.91,0.9494,0.6818,3,3,0,20,0.3707,0.4311,1,0,0,0.0,1,1,0.156852
HP005010,2026-05-01,RET-202605,SOUTH,PUSH,PREMIUM,691,17,6,250.56,49.08,0.4657,0.2116,3,11,1,44,0.2649,0.4812,1,0,0,0.0,0,0,0.115712
HP000594,2026-06-01,RET-202606,WEST,EMAIL,PLUS,1948,24,1,36.6,30.04,0.0827,0.0144,4,10,0,24,0.1077,0.4814,1,0,0,0.0,0,0,0.042102
HP000111,2026-02-01,RET-202602,NORTHEAST,PUSH,STANDARD,1178,61,1,65.46,74.85,0.0578,0.0112,2,4,1,27,0.964,0.3619,1,0,0,0.0,0,0,0.042573
HP005894,2026-07-01,RET-202607,MIDWEST,SMS,STANDARD,2057,68,1,46.08,51.51,0.1826,0.0346,2,8,0,167,0.6947,0.4027,1,0,0,0.0,0,0,0.055376
HP003368,2026-07-01,RET-202607,MIDWEST,PUSH,PLUS,1214,38,2,117.79,58.48,0.3079,0.0552,1,12,2,53,0.412,0.4316,1,0,0,0.0,0,0,0.043518
HP001705,2025-12-01,RET-202512,WEST,EMAIL,PLUS,627,1,2,73.26,35.55,0.4357,0.1461,1,10,3,71,0.9058,0.3462,1,0,0,0.0,0,0,0.318428
HP001776,2026-02-01,RET-202602,WEST,SMS,PLUS,959,40,2,297.56,121.86,0.4895,0.1475,2,4,0,24,0.4576,0.4142,1,0,0,0.0,0,0,0.047072
HP003502,2026-08-01,RET-202608,NORTHEAST,EMAIL,PREMIUM,2299,18,2,90.13,39.44,0.3888,0.1181,6,7,2,14,0.3313,0.4784,1,0,1,48.84,0,0,0.098594
HP004941,2026-08-01,RET-202608,WEST,EMAIL,STANDARD,991,19,1,108.98,100.31,0.1817,0.0429,3,3,0,67,0.6328,0.4112,1,0,0,0.0,0,0,0.052286
HP003723,2026-05-01,RET-202605,NORTHEAST,EMAIL,PLUS,1840,5,9,398.02,43.93,0.3271,0.0829,0,10,1,57,0.3852,0.402,1,0,1,52.98,0,0,0.084078
HP000083,2025-11-01,RET-202511,NORTHEAST,EMAIL,PLUS,1035,1,4,581.48,140.94,0.4306,0.0967,2,7,0,58,0.525,0.4032,1,0,0,0.0,0,0,0.104592
HP004822,2026-05-01,RET-202605,NORTHEAST,PUSH,PLUS,1433,53,2,125.12,57.88,0.128,0.0376,1,10,1,42,0.7931,0.3261,1,0,0,0.0,1,0,0.073075
HP002109,2026-07-01,RET-202607,NORTHEAST,PUSH,PLUS,605,14,1,122.04,114.32,0.8397,0.4285,5,3,0,47,0.2631,0.4178,1,0,0,0.0,1,1,0.093163
HP004650,2026-02-01,RET-202602,MIDWEST,SMS,STANDARD,1511,52,1,89.67,76.34,0.0304,0.0035,1,10,0,61,0.5106,0.3752,1,0,0,0.0,0,0,0.02996
HP003326,2026-08-01,RET-202608,NORTHEAST,PUSH,PLUS,2064,6,5,342.54,70.91,0.8259,0.5605,2,3,1,180,0.6488,0.3722,1,0,1,52.46,1,0,0.299176
HP002395,2025-10-01,RET-202510,NORTHEAST,EMAIL,PLUS,599,48,4,307.92,76.47,0.1889,0.0463,3,6,1,24,0.52,0.4069,1,0,0,0.0,0,0,0.058969
HP002702,2026-07-01,RET-202607,WEST,EMAIL,PLUS,1700,6,3,225.49,68.08,0.1565,0.0389,1,12,0,73,0.2834,0.4421,1,0,0,0.0,0,0,0.05422
HP003674,2026-06-01,RET-202606,NORTHEAST,EMAIL,STANDARD,1169,18,3,243.07,74.92,0.1753,0.0303,2,12,1,30,0.422,0.4244,1,0,1,116.82,0,0,0.057684
HP004569,2026-02-01,RET-202602,MIDWEST,PUSH,STANDARD,1949,11,3,83.13,31.87,0.2152,0.0362,1,3,0,60,0.3298,0.4304,1,0,0,0.0,1,0,0.050549
HP002029,2025-09-01,RET-202509,NORTHEAST,PUSH,STANDARD,1319,11,5,521.27,93.54,0.3315,0.1032,4,3,0,16,0.5308,0.3609,1,0,0,0.0,1,0,0.077001
HP001348,2026-08-01,RET-202608,MIDWEST,SMS,PLUS,1650,23,0,0.0,37.67,0.6465,0.2359,2,5,2,38,0.6785,0.3351,1,0,0,0.0,1,0,0.145998
HP004459,2026-08-01,RET-202608,NORTHEAST,EMAIL,STANDARD,922,60,3,116.7,36.25,0.1431,0.0149,2,8,0,74,0.4422,0.4277,1,0,0,0.0,0,0,0.034422
HP000119,2025-09-01,RET-202509,MIDWEST,EMAIL,STANDARD,687,160,1,38.09,36.83,0.0788,0.0063,1,3,0,32,0.6525,0.3992,1,0,0,0.0,0,0,0.025887
HP004550,2026-03-01,RET-202603,SOUTH,SMS,PLUS,458,26,1,32.42,30.49,0.5025,0.1291,3,3,0,33,0.3097,0.4141,1,0,0,0.0,1,0,0.049256
HP001609,2026-08-01,RET-202608,NORTHEAST,EMAIL,PREMIUM,547,32,5,165.59,38.27,0.0772,0.014,1,6,0,37,0.2938,0.421,1,0,0,0.0,0,0,0.056044
HP005648,2026-04-01,RET-202604,MIDWEST,SMS,PLUS,604,26,3,134.13,45.57,0.3191,0.1097,1,12,1,96,0.4017,0.4088,1,0,0,0.0,1,0,0.051599
HP000711,2025-10-01,RET-202510,WEST,EMAIL,PLUS,899,7,6,350.9,62.34,0.6119,0.2249,5,6,1,15,0.3358,0.4289,1,0,0,0.0,0,0,0.14769
HP002291,2025-10-01,RET-202510,MIDWEST,SMS,STANDARD,743,13,1,52.63,53.54,0.4285,0.1278,2,12,2,71,0.2536,0.4151,1,0,0,0.0,1,0,0.063646
HP003487,2025-12-01,RET-202512,MIDWEST,EMAIL,STANDARD,952,63,0,0.0,26.36,0.2072,0.0317,1,11,0,51,0.1739,0.4802,1,0,0,0.0,0,0,0.035854
HP005308,2026-07-01,RET-202607,WEST,SMS,PLUS,1710,102,0,0.0,93.17,0.2008,0.0295,3,3,0,33,0.3807,0.433,1,0,0,0.0,0,0,0.01834
HP001326,2026-02-01,RET-202602,WEST,EMAIL,PREMIUM,692,7,7,1239.11,166.25,0.4331,0.1538,1,8,2,35,0.459,0.4666,1,0,0,0.0,0,0,0.283862
HP003267,2026-05-01,RET-202605,WEST,EMAIL,STANDARD,932,25,2,161.8,90.19,0.1076,0.0085,0,4,0,27,0.0717,0.4859,1,0,0,0.0,0,0,0.035364
HP002081,2026-03-01,RET-202603,WEST,PUSH,STANDARD,1947,9,1,71.74,67.95,0.2404,0.0963,1,11,1,11,0.2259,0.4784,1,0,0,0.0,1,0,0.023956
HP004193,2025-12-01,RET-202512,SOUTH,EMAIL,PREMIUM,398,5,1,42.47,38.51,0.7465,0.2876,4,2,1,12,0.3409,0.4023,1,0,0,0.0,1,0,0.237292
HP005280,2026-03-01,RET-202603,NORTHEAST,SMS,PLUS,1648,53,1,65.67,60.48,0.1956,0.0508,0,2,0,92,0.8642,0.333,1,0,0,0.0,0,0,0.061615
HP003816,2026-06-01,RET-202606,MIDWEST,EMAIL,PLUS,2183,15,1,48.76,41.81,0.2269,0.0398,0,7,0,25,0.3741,0.4183,1,0,0,0.0,1,0,0.042817
HP002164,2026-02-01,RET-202602,MIDWEST,PUSH,STANDARD,1933,7,1,24.81,27.24,0.4668,0.1145,3,4,0,78,0.4309,0.4249,1,0,0,0.0,0,0,0.060674
HP005891,2026-02-01,RET-202602,WEST,EMAIL,PLUS,1321,34,2,92.7,48.62,0.5877,0.1907,1,3,0,28,0.2976,0.4611,1,0,0,0.0,0,0,0.054014
HP002769,2026-01-01,RET-202601,WEST,SMS,STANDARD,1369,48,3,219.29,69.88,0.252,0.0305,0,10,1,50,0.3247,0.4184,1,0,0,0.0,0,0,0.035405
HP000043,2025-09-01,RET-202509,WEST,EMAIL,PREMIUM,1188,20,2,96.22,51.68,0.1838,0.0281,3,3,0,37,0.4143,0.4531,1,0,0,0.0,0,0,0.071883
HP000958,2025-11-01,RET-202511,MIDWEST,SMS,STANDARD,683,11,1,43.9,46.15,0.1446,0.0289,1,4,0,29,0.3438,0.4489,1,0,0,0.0,0,0,0.057943
HP001388,2026-03-01,RET-202603,NORTHEAST,EMAIL,PREMIUM,1451,20,2,175.89,79.12,0.1861,0.0397,2,10,0,57,0.269,0.4793,1,0,0,0.0,0,0,0.062376
