customer_id,scoring_date,country,device_type,customer_tenure_days,customer_value_tier,days_since_last_transaction,transactions_7d,transactions_30d,transactions_60d,active_days_30d,payment_volume_30d_usd,avg_transaction_value_30d,transaction_count_change_30d_vs_prior30d,payment_volume_change_30d_vs_prior30d,failed_transactions_30d,support_contacts_30d,login_days_30d,products_used_60d,marketing_engagement_30d,inactive_next_30d,transactions_next_30d,future_inactivity_status,retention_case_opened_after_score
PW016703,2026-06-01,US,Mobile,993,Low,6,1,1,1,1,63.97,66.7,0.0,-0.1036,1,0,6,1,0.5916,1,0,Inactive,1
PW008179,2026-07-06,US,Desktop,1521,Medium,6,0,2,2,1,106.41,47.62,-0.3333,-0.0375,0,0,5,1,0.5433,0,3,Active,0
PW023582,2026-07-06,BR,Mobile,1338,Medium,13,2,3,4,1,133.77,58.59,0.0,-0.0129,0,0,11,3,0.729,0,7,Active,0
PW013111,2026-01-05,US,Desktop,1437,Medium,6,1,1,1,1,90.8,78.83,0.0,-0.0148,0,0,6,2,0.5611,0,1,Active,0
PW000249,2026-03-02,MX,Mobile,456,Low,10,1,3,3,2,135.0,66.76,0.0,-0.2004,1,0,7,3,0.862,0,3,Active,0
PW004331,2026-01-05,US,Desktop,1699,Medium,9,0,2,2,2,210.33,117.99,0.0,-0.0517,1,1,6,2,0.4587,0,1,Active,0
PW007095,2026-04-06,US,Desktop,1753,Low,58,0,2,5,1,72.29,38.1,1.0,-0.2071,0,1,5,2,0.0104,1,0,Inactive,0
PW013383,2026-06-01,CR,Desktop,543,Medium,34,1,1,4,1,83.86,81.21,0.0,-0.0956,0,1,1,1,0.0047,0,1,Active,0
PW016701,2026-01-05,MX,Mobile,128,Medium,0,2,5,8,4,346.32,85.43,0.6667,0.0935,0,0,3,2,0.9105,0,8,Active,0
PW023466,2026-06-01,BR,Mobile,1230,Medium,22,2,4,5,1,321.81,71.27,-0.3333,-0.1995,0,0,9,3,0.7531,0,1,Active,1
PW005418,2026-05-04,BR,Mobile,803,High,6,3,10,12,9,547.24,59.78,-0.0909,-0.1199,1,0,11,3,0.9028,0,5,Active,1
PW028977,2026-03-02,BR,Mobile,743,Medium,11,1,3,4,3,436.96,136.82,0.0,0.0816,0,0,13,2,0.8431,0,1,Active,0
PW019241,2026-03-02,US,Mobile,235,Medium,3,1,2,4,2,159.61,55.56,0.0,0.2089,2,0,14,3,0.9771,0,3,Active,0
PW006376,2026-01-05,BR,Mobile,1117,Low,23,0,0,2,1,65.78,,-1.0,-0.1635,0,0,4,3,0.4048,0,4,Active,0
PW025839,2026-02-02,US,Desktop,1621,Low,4,0,0,3,1,11.85,14.41,-1.0,-0.1278,1,0,3,1,0.7307,0,3,Active,0
PW029150,2026-02-02,US,Mobile,1468,Low,25,0,0,1,1,31.62,37.83,-1.0,-0.2353,0,0,0,1,0.0375,0,1,Active,0
PW028985,2026-03-02,MX,Desktop,963,Medium,19,0,0,1,1,32.25,31.33,-1.0,-0.4998,0,1,2,1,0.0257,1,0,Inactive,1
PW002963,2026-06-01,US,Mobile,1893,Low,44,0,0,1,1,35.07,43.21,-1.0,-0.1273,0,0,0,1,0.0014,1,0,Inactive,1
PW001902,2026-01-05,mx,Mobile,291,Medium,9,3,9,10,8,383.34,50.36,-0.1818,-0.0477,1,0,8,2,0.8013,0,2,Active,0
PW006149,2026-01-05,BR,Mobile,1386,Low,2,0,0,1,1,78.42,73.83,-1.0,-0.1156,1,2,1,1,0.0827,0,2,Active,0
PW009428,2026-04-06,BR,Mobile,1312,Low,25,0,2,3,1,88.25,42.05,0.0,-0.0406,0,0,5,1,0.0464,1,0,Inactive,0
PW008253,2026-05-04,MX,Mobile,911,Low,8,0,0,1,1,45.67,47.76,-1.0,-0.2661,1,0,5,1,,0,2,Active,1
PW014079,2026-05-04,US,Mobile,290,Medium,22,1,2,5,2,210.68,75.45,0.0,0.1458,1,1,0,2,0.0392,1,0,Inactive,1
PW014243,2026-04-06,US,Mobile,1865,Low,14,1,2,3,2,76.29,34.5,0.0,-0.0537,1,0,2,1,0.1091,0,5,Active,0
PW029580,2026-01-05,BR,Desktop,715,Medium,6,2,6,6,5,176.71,39.18,0.2,-0.1096,0,1,6,3,0.9325,0,7,Active,0
PW004726,2026-06-01,MX,Mobile,451,Low,17,0,1,2,1,69.17,58.18,0.0,-0.3906,0,0,3,1,0.1812,1,0,Inactive,1
PW016219,2026-08-03,MX,Mobile,1378,Medium,29,0,0,5,1,207.63,211.05,-1.0,0.0199,2,0,0,1,0.0087,1,0,Inactive,1
PW009602,2026-04-06,US,Mobile,1649,Low,14,0,1,3,1,18.74,15.9,0.0,-0.1044,2,0,3,2,0.3135,0,2,Active,0
PW000296,2026-08-03,CR,Desktop,1264,Medium,2,0,1,3,1,27.37,53.25,0.0,-0.2368,0,0,0,1,,0,1,Active,0
PW016242,2026-08-03,MX,Mobile,591,Medium,23,0,0,5,1,95.06,111.68,-1.0,-0.1094,0,0,1,2,0.0149,0,1,Active,0
PW003878,2026-04-06,US,Mobile,1706,Medium,9,0,1,4,1,43.9,49.82,0.0,-0.0776,0,0,1,1,0.4178,0,6,Active,0
PW014625,2026-01-05,US,Desktop,297,Medium,13,0,0,1,1,74.96,75.9,-1.0,-0.2494,0,0,10,1,0.7532,0,1,Active,1
PW028951,2026-03-02,US,Mobile,757,Low,11,0,1,2,1,91.1,74.94,0.0,-0.4516,0,0,6,2,0.4696,1,0,Inactive,1
PW028047,2026-04-06,BR,Mobile,504,Medium,19,0,0,4,1,27.13,27.47,-1.0,0.096,0,1,7,2,0.4938,1,0,Inactive,1
PW015798,2026-02-02,MX,Mobile,1470,Medium,13,0,3,6,2,118.09,36.05,0.0,0.0215,0,0,7,3,0.7263,0,1,Active,0
PW000647,2026-07-06,US,Mobile,1640,Medium,22,1,1,2,1,161.18,144.23,0.0,-0.4904,1,1,3,1,0.0444,1,0,Inactive,1
PW028023,2026-03-02,CR,Desktop,1408,Medium,6,0,1,4,1,85.08,80.77,0.0,-0.1667,1,0,3,3,0.8044,0,2,Active,0
PW003753,2026-03-02,US,Mobile,378,Low,10,1,1,3,1,48.47,44.13,0.0,-0.5488,1,1,2,1,0.1805,0,2,Active,0
PW017789,2026-06-01,US,Mobile,654,Medium,17,0,1,3,1,31.97,36.17,0.0,-0.2842,0,1,7,1,0.2221,0,1,Active,0
PW022066,2026-07-06,MX,Mobile,346,Medium,43,0,0,1,1,109.15,117.49,-1.0,-0.3165,1,0,5,1,0.0145,1,0,Inactive,0
PW005386,2026-02-02,US,Mobile,536,Medium,22,0,3,3,3,224.47,64.08,-0.25,-0.3764,2,0,0,1,0.0518,1,0,Inactive,1
PW006715,2026-07-06,US,Mobile,572,Low,23,0,2,2,2,42.7,21.7,0.0,0.1834,0,0,10,2,0.5465,0,1,Active,0
PW027501,2026-03-02,MX,Mobile,328,Medium,16,0,1,3,1,52.83,44.39,0.0,-0.0713,0,0,0,1,0.0511,0,1,Active,0
PW007746,2026-03-02,US,Mobile,1156,Low,15,0,3,4,3,124.61,40.93,0.0,-0.0859,3,0,7,2,0.4965,0,1,Active,0
PW004670,2026-01-05,CR,Mobile,1254,Low,1,0,1,6,1,19.03,14.53,0.0,-0.0206,0,0,6,2,0.8155,0,1,Active,0
PW025084,2026-01-05,US,Desktop,1285,Medium,22,0,4,7,4,381.4,91.14,-0.2,0.3437,0,1,8,2,0.5568,0,3,Active,0
PW018739,2026-04-06,BR,Mobile,301,Low,27,0,1,2,1,52.06,50.22,0.0,-0.0244,0,0,10,1,0.2337,0,1,Active,0
PW029148,2026-06-01,US,Mobile,1453,Medium,9,0,0,2,1,47.11,50.4,-1.0,-0.2915,0,0,4,1,0.4514,0,3,Active,0
PW028813,2026-04-06,US,Desktop,388,Medium,8,0,0,2,1,24.84,17.19,-1.0,0.1807,1,0,4,1,0.3441,0,2,Active,0
PW002101,2026-01-05,US,Desktop,601,Low,2,1,1,3,1,25.7,30.23,0.0,0.0453,0,0,2,2,0.6511,0,1,Active,0
PW009203,2026-03-02,US,Desktop,1173,Low,17,0,1,5,1,48.12,51.52,0.0,-0.2413,0,0,3,2,0.1888,0,1,Active,0
PW029712,2026-05-04,US,Mobile,1227,Low,19,0,0,1,1,34.19,34.17,-1.0,0.1426,0,1,10,2,0.5824,1,0,Inactive,1
PW028914,2026-03-02,BR,Mobile,318,Low,15,1,4,9,3,85.66,36.31,0.0,-0.0009,0,0,3,2,0.4649,0,2,Active,0
PW022970,2026-08-03,BR,Desktop,998,Low,2,0,2,3,2,42.58,20.32,-0.5,-0.4093,1,0,6,2,0.6799,0,2,Active,0
PW027811,2026-02-02,US,Mobile,593,Medium,4,1,3,7,3,115.85,47.2,0.0,0.0601,1,0,8,1,0.8741,0,4,Active,1
PW013898,2026-07-06,US,Mobile,419,Medium,13,0,1,2,1,58.72,48.26,-0.5,-0.1129,1,0,0,1,0.0072,1,0,Inactive,1
PW000222,2026-02-02,US,Desktop,1361,Low,3,0,4,8,4,141.54,49.86,0.3333,-0.107,1,0,8,2,0.8407,0,4,Active,1
PW024082,2026-08-03,BR,Mobile,958,Medium,9,0,1,4,1,62.55,59.36,0.0,0.032,0,0,4,1,,0,1,Active,0
PW010876,2026-02-02,US,Desktop,1757,Medium,6,2,2,6,1,245.7,83.03,0.0,-0.1124,1,1,0,1,0.3148,1,0,Inactive,1
PW017181,2026-08-03,US,Mobile,502,Medium,4,0,3,6,2,142.37,60.1,-0.25,0.4391,0,0,4,1,0.4839,0,2,Active,0
PW018523,2026-06-01,US,Mobile,1190,Low,13,0,2,2,2,59.15,28.71,0.0,-0.1568,0,0,5,1,0.3192,0,1,Active,0
PW022903,2026-05-04,CR,Mobile,1541,Low,10,1,4,5,4,238.95,40.33,0.3333,0.1408,1,1,12,2,0.9491,0,7,Active,0
PW008526,2026-04-06,US,Mobile,1645,Medium,8,2,5,7,3,185.29,35.09,0.25,0.265,0,0,10,2,0.9565,0,3,Active,0
PW028142,2026-03-02,US,Mobile,1048,Low,4,0,4,7,3,78.1,28.52,-0.2,,0,0,4,1,0.6778,0,2,Active,0
PW006918,2026-02-02,US,Desktop,1026,Low,21,2,4,6,2,293.71,82.03,-0.3333,-0.0774,0,0,3,2,0.2269,0,1,Active,0
PW021016,2026-04-06,US,Mobile,235,Medium,6,1,3,5,3,148.03,53.18,0.0,-0.1169,1,0,3,1,0.1843,0,1,Active,0
PW016736,2026-02-02,MX,Mobile,922,Low,11,0,1,1,1,47.39,50.77,0.0,-0.1413,0,0,2,1,0.1745,0,4,Active,0
PW027867,2026-04-06,US,Mobile,901,Low,17,1,4,4,4,219.78,52.4,0.0,-0.1828,0,0,3,1,0.1567,0,4,Active,0
PW023060,2026-07-06,MX,Mobile,1878,Medium,27,0,1,1,1,90.1,88.07,0.0,-0.0762,1,1,0,1,0.0089,0,3,Active,0
PW022632,2026-06-01,US,Mobile,1733,High,7,3,7,8,3,586.11,87.03,0.0,0.0462,0,1,8,2,0.9075,1,0,Inactive,1
PW000957,2026-07-06,MX,Desktop,1223,High,8,0,2,6,2,202.76,100.98,0.0,-0.3161,1,0,5,2,0.3864,0,2,Active,0
PW004284,2026-02-02,MX,Desktop,1038,Medium,22,0,-1,4,1,49.12,34.87,-0.5,-0.5365,0,1,2,1,0.0103,1,0,Inactive,1
PW020261,2026-07-06,BR,Desktop,365,Medium,20,0,1,1,1,140.89,104.87,0.0,0.0785,0,2,7,1,0.0183,0,1,Active,0
PW027720,2026-08-03,US,Mobile,1436,Medium,2,1,4,5,4,147.16,34.34,0.0,-0.1577,1,0,9,2,0.5176,0,3,Active,0
PW016553,2026-03-02,US,Mobile,1555,Medium,23,1,3,7,3,232.74,68.8,-0.5,0.0529,0,0,7,1,0.1594,0,1,Active,0
PW028860,2026-02-02,MX,Desktop,1252,Low,27,0,0,2,1,100.82,98.86,-1.0,0.0942,1,1,1,1,,1,0,Inactive,1
PW000141,2026-02-02,MX,Desktop,1136,Medium,7,0,4,7,4,268.41,,0.0,0.0442,0,0,7,3,0.5452,0,4,Active,0
PW015019,2026-03-02,BR,Desktop,1269,Low,0,0,0,3,1,41.56,44.25,-1.0,-0.0153,0,0,9,1,0.8569,0,1,Active,0
PW004140,2026-02-02,US,Mobile,323,Medium,0,1,3,4,3,72.2,42.39,0.0,-0.5014,2,0,0,2,0.3208,0,5,Active,0
PW008830,2026-06-01,MX,Mobile,445,Medium,6,0,1,7,1,98.83,113.8,0.0,0.0937,1,0,4,2,0.8024,1,0,Inactive,1
PW029349,2026-01-05,MX,Mobile,655,High,3,2,6,13,4,545.49,87.13,0.0,-0.3479,1,1,8,3,0.9652,0,3,Active,0
PW004158,2026-08-03,US,Mobile,1915,Low,14,0,2,3,1,113.97,68.78,0.0,-0.0886,2,0,13,2,0.5476,0,3,Active,1
PW018464,2026-05-04,US,Mobile,614,Low,28,1,3,9,1,82.71,29.8,0.0,0.0386,0,0,7,2,0.3254,0,5,Active,0
PW026632,2026-02-02,BR,Desktop,757,Low,20,0,1,1,1,61.56,57.55,0.0,,1,0,2,1,0.0465,0,1,Active,0
PW026457,2026-06-01,BR,Mobile,531,Low,9,1,2,6,1,106.64,65.94,0.0,-0.0816,2,0,6,2,0.8183,0,5,Active,1
PW028284,2026-03-02,US,Desktop,1290,Low,4,1,4,6,4,91.65,28.53,0.3333,0.0852,0,0,6,2,0.8225,0,6,Active,0
PW002778,2026-01-05,US,Mobile,896,Medium,3,1,4,5,3,235.9,46.63,0.0,-0.1852,0,1,6,1,0.5959,0,4,Active,0
PW028268,2026-08-03,US,Mobile,509,Medium,6,0,2,5,2,176.83,77.12,0.0,-0.6325,1,0,3,2,0.2952,0,3,Active,1
PW016813,2026-07-06,CR,Mobile,1379,Medium,5,0,3,6,3,322.86,106.78,0.0,0.1237,1,0,10,2,0.7848,0,1,Active,0
PW009786,2026-06-01,BR,Mobile,1191,Medium,9,3,12,14,9,366.51,31.75,0.2,0.0406,1,0,17,3,0.9602,0,9,Active,0
PW029357,2026-03-02,US,Mobile,1009,Low,34,0,1,2,1,114.23,89.05,0.0,-0.0532,0,0,3,1,0.0648,1,0,Inactive,1
PW011482,2026-06-01,MX,Mobile,372,Medium,50,2,3,4,2,213.67,49.54,0.0,-0.3357,1,1,0,3,0.0059,1,0,Inactive,1
PW007805,2026-06-01,MX,Mobile,812,Medium,7,0,0,1,1,67.62,71.01,-1.0,0.1409,0,0,7,1,0.6203,0,1,Active,0
PW013711,2026-04-06,US,Mobile,1455,Medium,31,1,2,3,2,59.57,40.56,-0.5,-0.2822,0,2,5,3,0.0156,0,3,Active,0
PW028763,2026-07-06,US,Mobile,1679,Low,35,0,0,1,1,39.4,39.49,-1.0,-0.2326,0,0,3,1,0.0185,1,0,Inactive,0
PW029008,2026-02-02,US,Mobile,1615,Medium,20,1,3,7,3,106.72,46.17,0.0,0.2446,0,0,4,3,0.5893,0,7,Active,0
PW012121,2026-04-06,MX,Mobile,718,Low,85,0,0,2,1,64.13,58.89,-1.0,-0.1985,0,0,0,1,0.0,1,0,Inactive,1
PW007604,2026-06-01,MX,Mobile,1594,Medium,5,1,3,5,3,171.38,51.66,0.5,0.0451,0,0,9,2,0.9226,0,3,Active,0
PW029679,2026-02-02,US,Desktop,874,High,3,3,8,12,5,415.36,43.37,0.0,0.1548,2,0,13,2,0.985,0,2,Active,0
PW016242,2026-08-03,MX,Mobile,591,Medium,23,0,0,5,1,95.06,111.68,-1.0,-0.1094,0,0,1,2,0.0149,0,1,Active,0
PW013780,2026-02-02,CR,Mobile,855,Low,8,0,0,1,1,53.24,60.17,-1.0,0.1888,1,0,8,2,0.8355,1,0,Inactive,1
PW013961,2026-01-05,US,Mobile,1036,Medium,45,0,1,3,1,147.1,102.2,-0.5,-0.2177,0,0,2,1,0.0044,1,0,Inactive,1
PW004281,2026-05-04,MX,Mobile,1537,Medium,4,0,0,4,1,50.89,48.04,-1.0,-0.3269,1,3,2,3,0.226,0,1,Active,0
PW025493,2026-08-03,US,Desktop,417,Medium,74,0,1,2,1,63.5,53.79,0.0,-0.2484,1,0,8,2,0.0005,1,0,Inactive,1
PW020704,2026-03-02,BR,Mobile,1816,Low,7,0,3,4,2,119.92,42.55,0.0,0.0567,1,2,3,1,0.5307,1,0,Inactive,1
PW025199,2026-04-06,CR,Mobile,1075,High,5,2,7,9,6,155.82,25.01,-0.2222,0.1858,2,1,12,2,0.9504,0,8,Active,0
PW012586,2026-04-06,BR,Mobile,1672,Medium,17,2,6,10,5,601.89,101.27,0.0,-0.2153,0,0,11,3,0.8421,0,2,Active,0
PW027167,2026-02-02,US,Mobile,1511,Low,6,1,4,8,4,256.08,78.98,0.3333,-0.17,1,0,11,3,0.8967,0,2,Active,0
PW027209,2026-08-03,BR,Mobile,796,Low,55,0,0,1,1,11.39,18.54,-1.0,-0.2649,1,1,0,2,0.0002,1,0,Inactive,1
PW009939,2026-01-05,US,Mobile,1181,Low,5,2,6,7,5,226.39,41.19,0.2,-0.3822,1,0,5,1,0.7129,0,3,Active,0
PW021923,2026-06-01,MX,Mobile,1573,Low,0,0,3,4,3,182.01,58.19,0.5,0.1263,0,0,10,2,0.8671,0,2,Active,0
PW002813,2026-04-06,US,Desktop,1826,Low,16,0,1,2,1,30.13,32.39,0.0,0.12,1,1,7,2,0.413,0,3,Active,0
PW021907,2026-04-06,MX,Mobile,1262,Medium,15,1,3,4,3,166.48,55.31,0.0,-0.0385,0,0,4,2,0.3826,0,3,Active,0
PW029633,2026-06-01,US,Mobile,1260,Medium,6,1,2,5,2,52.0,26.29,0.0,0.2704,0,0,4,1,0.4807,0,1,Active,0
PW004666,2026-04-06,BR,Desktop,695,Medium,2,3,5,7,5,119.59,23.26,0.0,0.2652,1,0,11,2,0.8787,0,1,Active,0
PW002336,2026-06-01,US,Mobile,1600,Medium,24,1,1,4,1,45.93,55.51,-0.5,-0.4723,0,0,2,2,,1,0,Inactive,1
PW006723,2026-03-02,CR,Mobile,412,Low,29,0,1,1,1,83.08,66.01,0.0,-0.1157,0,1,10,1,0.1472,0,1,Active,0
PW029164,2026-07-06,US,Mobile,1567,Low,3,0,4,5,4,321.17,122.73,0.3333,0.1398,0,0,11,3,0.972,0,5,Active,0
PW024471,2026-02-02,US,Mobile,1197,Medium,23,0,1,3,1,79.9,62.25,0.0,0.1128,1,0,5,1,0.464,1,0,Inactive,0
PW005609,2026-04-06,MX,Mobile,797,Medium,4,3,6,6,6,220.1,36.72,0.0,0.0982,3,0,2,2,0.7294,0,5,Active,0
PW002610,2026-01-05,US,Desktop,789,Low,16,0,1,6,1,35.16,31.78,0.0,-0.172,2,1,7,1,0.6263,0,2,Active,0
PW024291,2026-07-06,MX,Mobile,1951,Medium,17,0,0,2,1,98.12,77.87,-1.0,0.0292,0,0,7,2,0.3323,1,0,Inactive,1
PW016908,2026-02-02,CR,Mobile,688,Medium,30,0,0,6,1,145.29,105.81,-1.0,-0.5054,0,0,5,2,0.0611,0,3,Active,1
PW002369,2026-07-06,CR,Mobile,917,Medium,14,1,2,7,2,118.25,53.1,0.0,-0.0492,1,2,5,2,0.3067,0,1,Active,0
PW013526,2026-01-05,MX,Desktop,541,Low,0,0,1,1,1,55.04,78.72,0.0,0.0935,0,1,8,2,0.9102,0,2,Active,0
PW014493,2026-08-03,US,Mobile,1081,High,9,0,1,8,1,31.19,38.96,-0.5,-0.0706,2,1,0,1,0.1687,0,1,Active,0
PW028583,2026-04-06,MX,Mobile,327,Medium,8,0,4,8,3,94.31,21.56,0.3333,-0.2411,0,0,8,1,0.8525,0,1,Active,0
PW017396,2026-01-05,BR,Mobile,1735,Medium,15,0,3,5,3,182.58,59.43,0.0,-0.2283,1,0,7,1,0.5352,0,2,Active,0
PW007581,2026-04-06,US,Mobile,1143,Medium,5,2,3,4,2,81.8,23.18,0.0,-0.0163,0,0,12,2,0.9533,0,2,Active,0
PW012812,2026-08-03,BR,Mobile,595,Medium,21,0,0,2,1,124.12,133.26,-1.0,-0.0122,1,2,0,1,0.0109,0,1,Active,0
PW002533,2026-03-02,US,Mobile,932,Low,11,0,3,4,3,123.24,40.7,-0.25,-0.3106,0,1,4,1,0.4063,0,3,Active,1
PW000465,2026-04-06,BR,Mobile,552,Medium,3,2,4,6,3,223.16,70.51,0.0,0.3155,1,2,11,4,0.97,0,5,Active,0
PW000775,2026-03-02,CR,Mobile,1133,Medium,17,0,0,1,1,39.54,28.1,-1.0,-0.3086,0,0,0,1,0.0076,1,0,Inactive,1
PW006398,2026-05-04,MX,Desktop,1757,Medium,20,1,3,11,3,269.49,94.94,-0.25,0.1838,0,0,4,1,0.1195,0,1,Active,0
PW027138,2026-04-06,US,Mobile,529,High,12,1,3,5,3,443.1,131.55,0.0,-0.3301,0,0,3,2,0.3615,0,2,Active,0
PW017417,2026-08-03,US,Mobile,1423,Medium,6,0,2,6,2,91.81,54.8,0.0,-0.001,1,0,4,2,0.412,0,4,Active,0
PW012353,2026-06-01,US,Mobile,285,Medium,15,0,2,4,2,101.32,61.23,0.0,-0.3455,0,0,3,1,0.356,0,1,Active,0
PW019241,2026-02-02,US,Mobile,207,Medium,15,3,10,13,8,204.62,16.94,0.1111,0.2242,1,0,9,2,0.9449,0,3,Active,0
PW029650,2026-05-04,US,Mobile,620,Medium,29,0,1,1,1,100.72,93.64,0.0,-0.1016,0,0,0,2,0.0013,0,2,Active,1
PW014143,2026-02-02,US,Mobile,654,Low,41,0,0,1,1,24.63,32.43,-1.0,-0.2786,0,0,4,2,0.0055,0,1,Active,0
PW002686,2026-01-05,US,Mobile,1227,Medium,20,0,2,5,2,198.24,89.24,0.0,0.3808,1,0,4,2,0.1107,0,3,Active,0
PW020965,2026-08-03,BR,Mobile,766,Medium,63,0,1,2,1,57.08,62.18,0.0,-0.3118,0,2,4,2,0.0016,1,0,Inactive,1
PW014189,2026-05-04,BR,Mobile,207,Medium,1,2,4,6,4,941.21,240.82,0.0,-0.1117,1,0,12,2,0.9724,0,2,Active,0
PW003894,2026-07-06,US,Mobile,1925,Medium,17,0,2,6,2,235.2,98.3,0.0,-0.0544,0,0,6,1,0.4375,0,2,Active,0
PW025850,2026-08-03,CR,Mobile,1088,Medium,7,1,1,4,1,87.0,74.45,0.0,-0.1495,0,0,4,2,0.1385,0,2,Active,1
PW019725,2026-07-06,BR,Desktop,1727,High,8,0,3,7,3,473.42,207.28,0.0,-0.517,0,1,9,2,0.4152,0,3,Active,0
PW008949,2026-05-04,US,Mobile,1563,Medium,6,0,0,1,1,79.94,72.17,-1.0,-0.1126,0,0,2,1,0.1432,0,2,Active,0
PW016023,2026-03-02,US,Mobile,304,Low,25,1,6,6,6,377.55,46.44,0.2,-0.144,0,0,9,1,0.3246,0,1,Active,0
PW020671,2026-05-04,MX,Desktop,1696,Medium,32,0,1,2,1,41.25,45.19,0.0,-0.2836,0,0,0,3,0.0085,0,1,Active,0
PW017241,2026-02-02,BR,Mobile,928,Medium,25,1,1,4,1,213.58,136.4,-0.5,-0.2649,0,0,6,2,0.0346,1,0,Inactive,0
PW017357,2026-04-06,US,Mobile,809,Medium,20,0,0,2,1,117.57,162.61,-1.0,-0.2011,0,0,0,1,0.0396,0,1,Active,0
PW014903,2026-02-02,US,Desktop,1665,Low,10,0,2,5,2,71.05,36.66,0.0,-0.0385,1,1,4,2,0.7671,1,0,Inactive,0
PW004764,2026-02-02,MX,Mobile,475,Medium,10,0,1,2,1,155.61,124.27,0.0,-0.1927,0,0,8,1,0.2202,0,1,Active,0
PW016085,2026-04-06,US,Mobile,327,High,6,2,4,7,4,752.57,155.47,0.3333,-0.0382,0,0,5,1,0.4807,1,0,Inactive,1
PW021488,2026-01-05,US,Desktop,498,Low,4,0,3,6,1,56.26,22.66,0.0,-0.0985,0,0,9,2,0.794,0,1,Active,0
PW014687,2026-03-02,US,Mobile,563,Medium,9,1,3,5,3,182.75,51.65,0.0,-0.0452,2,0,9,2,0.7744,0,4,Active,0
PW013555,2026-02-02,BR,Mobile,205,Low,12,0,3,5,2,68.41,28.75,0.0,0.1451,0,0,4,1,0.3462,0,3,Active,0
PW026925,2026-08-03,CR,Mobile,1084,Low,4,0,2,6,1,15.25,8.98,-0.3333,-0.1135,1,0,0,1,0.1981,1,0,Inactive,1
PW025110,2026-04-06,BR,Desktop,1574,High,22,1,1,4,1,77.88,89.37,-0.5,-0.65,1,0,0,1,0.0093,1,0,Inactive,1
PW025891,2026-05-04,MX,Mobile,779,Medium,9,1,1,2,1,152.72,150.83,0.0,0.1372,1,0,2,3,0.3,0,3,Active,0
PW021596,2026-08-03,US,Mobile,1047,Low,24,0,0,3,1,30.18,33.5,-1.0,-0.1369,0,0,4,1,0.2197,1,0,Inactive,1
PW000336,2026-05-04,US,Desktop,1676,Low,4,1,1,1,1,49.74,36.02,0.0,-0.1087,0,0,6,1,0.4974,0,2,Active,0
PW015471,2026-05-04,US,Mobile,1186,Medium,9,1,4,7,4,192.45,58.36,0.0,-0.1424,0,0,6,2,0.8089,0,2,Active,0
PW027968,2026-02-02,US,Desktop,566,Medium,4,0,3,4,3,222.25,70.25,0.0,0.0143,1,0,0,2,,0,3,Active,0
PW018589,2026-07-06,BR,Desktop,1681,Low,17,0,0,1,1,68.84,65.01,-1.0,-0.3962,1,0,0,1,,0,1,Active,0
PW017864,2026-04-06,CR,Desktop,1467,Medium,31,0,0,4,1,107.82,83.37,-1.0,0.0076,0,0,3,2,0.0261,1,0,Inactive,1
PW008437,2026-02-02,MX,Mobile,297,High,3,1,6,7,5,392.78,66.05,-0.1429,0.3674,0,0,12,1,0.9404,0,2,Active,0
PW010082,2026-05-04,US,Mobile,258,Medium,4,1,3,4,1,54.0,25.15,0.0,-0.4034,1,2,4,2,0.6889,1,0,Inactive,1
PW010697,2026-05-04,US,Mobile,1358,Medium,27,1,3,4,3,152.04,46.74,-0.25,-0.1355,0,0,9,2,0.2367,0,3,Active,0
PW002253,2026-07-06,MX,Mobile,626,Low,27,0,0,1,1,92.81,69.51,-1.0,-0.3961,0,0,4,1,0.0302,1,0,Inactive,1
PW004059,2026-08-03,US,Mobile,1694,Medium,1,0,4,5,3,327.72,98.25,0.0,0.0842,0,0,8,2,0.6081,0,5,Active,0
PW005027,2026-02-02,US,Mobile,624,High,3,1,3,6,2,424.34,158.67,0.0,-0.1301,1,0,11,2,0.6548,0,6,Active,0
PW026752,2026-05-04,MX,Mobile,959,High,8,0,7,12,3,906.88,98.38,0.0,0.183,1,0,7,3,0.7825,1,0,Inactive,1
PW022800,2026-01-05,US,Mobile,1326,Medium,6,0,2,2,2,283.48,206.9,0.0,-0.1455,1,0,9,3,0.8457,0,1,Active,0
PW004191,2026-08-03,CR,Mobile,1190,Medium,17,5,8,10,8,376.86,51.71,0.1429,-0.3334,0,0,7,2,0.3315,0,6,Active,0
PW010007,2026-01-05,BR,Mobile,1368,Medium,12,4,6,7,5,359.88,57.64,0.0,0.1612,0,2,10,2,0.7808,0,4,Active,0
PW012692,2026-06-01,US,Mobile,1380,Low,23,1,3,5,3,93.35,39.13,-0.5,-0.0116,0,0,10,1,0.3402,0,2,Active,0
PW002356,2026-08-03,MX,Desktop,557,Medium,69,0,2,5,2,152.36,75.31,-0.3333,-0.1827,0,1,1,1,0.0007,1,0,Inactive,0
PW020582,2026-04-06,BR,Mobile,640,Medium,16,0,2,3,1,110.2,56.89,0.0,0.0061,2,1,5,2,0.6055,0,2,Active,0
PW023806,2026-05-04,BR,Desktop,863,Medium,4,2,8,10,7,194.28,29.12,0.3333,0.1107,0,0,13,2,0.9409,0,2,Active,0
PW021214,2026-01-05,MX,Mobile,730,Medium,50,0,0,1,1,36.13,26.17,-1.0,-0.079,1,0,0,1,0.0003,1,0,Inactive,1
